date,listing_id,orders,timestamp
2023-05-07,126,0,2023-05-07 09:39:00
2023-05-07,133,5,2023-05-07 13:28:00
2023-05-07,137,2,2023-05-07 03:42:00
2023-05-07,143,4,2023-05-07 14:38:00
2023-05-07,144,2,2023-05-07 12:15:00
2023-05-07,146,5,2023-05-07 19:17:00
2023-05-07,147,5,2023-05-07 12:07:00
2023-05-07,150,2,2023-05-07 04:37:00
2023-05-07,157,1,2023-05-07 18:51:00
2023-05-07,162,2,2023-05-07 18:01:00
2023-05-07,167,4,2023-05-07 09:04:00
2023-05-07,170,4,2023-05-07 11:01:00
2023-05-07,172,0,2023-05-07 04:46:00
2023-05-07,176,4,2023-05-07 03:49:00
2023-05-07,179,4,2023-05-07 13:10:00
2023-05-07,193,5,2023-05-07 07:21:00
2023-05-07,195,1,2023-05-07 10:25:00
2023-05-07,198,3,2023-05-07 13:00:00
2023-05-07,200,4,2023-05-07 19:39:00
2023-05-08,5,2,2023-05-08 02:22:00
2023-05-08,7,0,2023-05-08 09:32:00
2023-05-08,17,3,2023-05-08 20:47:00
2023-05-08,29,0,2023-05-08 12:57:00
2023-05-08,30,1,2023-05-08 08:05:00
2023-05-08,33,3,2023-05-08 22:04:00
2023-05-08,40,0,2023-05-08 15:22:00
2023-05-08,43,1,2023-05-08 10:40:00
2023-05-08,44,1,2023-05-08 13:51:00
2023-05-08,47,2,2023-05-08 05:10:00
2023-05-08,52,3,2023-05-08 03:11:00
2023-05-08,55,2,2023-05-08 11:14:00
2023-05-08,66,1,2023-05-08 13:11:00
2023-05-08,67,3,2023-05-08 04:33:00
2023-05-08,73,4,2023-05-08 20:32:00
2023-05-08,76,2,2023-05-08 00:37:00
2023-05-08,79,1,2023-05-08 18:30:00
2023-05-08,84,0,2023-05-08 20:45:00
2023-05-08,92,3,2023-05-08 00:08:00
2023-05-08,95,0,2023-05-08 07:07:00
2023-05-08,95,4,2023-05-08 07:42:00
2023-05-08,96,5,2023-05-08 18:34:00
2023-05-08,100,4,2023-05-08 08:43:00
2023-05-08,101,1,2023-05-08 21:46:00
2023-05-08,106,5,2023-05-08 23:28:00
2023-05-08,107,0,2023-05-08 09:11:00
2023-05-08,117,5,2023-05-08 12:43:00
2023-05-08,119,5,2023-05-08 17:31:00
2023-05-08,122,0,2023-05-08 12:43:00
2023-05-08,126,2,2023-05-08 20:12:00
2023-05-08,133,0,2023-05-08 09:14:00
2023-05-08,136,1,2023-05-08 23:26:00
2023-05-08,144,1,2023-05-08 10:03:00
2023-05-08,146,3,2023-05-08 00:37:00
2023-05-08,155,3,2023-05-08 11:53:00
2023-05-08,156,4,2023-05-08 00:38:00
2023-05-08,159,5,2023-05-08 13:02:00
2023-05-08,160,1,2023-05-08 10:37:00
2023-05-08,166,3,2023-05-08 01:42:00
2023-05-08,169,5,2023-05-08 21:10:00
2023-05-08,169,3,2023-05-08 22:36:00
2023-05-08,169,0,2023-05-08 22:52:00
2023-05-08,173,1,2023-05-08 10:39:00
2023-05-08,174,0,2023-05-08 22:09:00
2023-05-08,174,2,2023-05-08 22:31:00
2023-05-08,174,1,2023-05-08 22:40:00
2023-05-08,175,1,2023-05-08 01:42:00
2023-05-08,176,5,2023-05-08 05:02:00
2023-05-08,178,0,2023-05-08 19:13:00
2023-05-08,178,-5,2023-05-08 19:22:00
2023-05-08,179,0,2023-05-08 15:20:00
2023-05-08,181,5,2023-05-08 00:02:00
2023-05-08,183,3,2023-05-08 07:15:00
2023-05-08,189,3,2023-05-08 03:19:00
2023-05-08,189,6,2023-05-08 04:09:00
2023-05-08,190,0,2023-05-08 12:36:00
2023-05-08,191,5,2023-05-08 21:51:00
2023-05-08,200,3,2023-05-08 04:08:00
2023-05-09,4,1,2023-05-09 11:01:00
2023-05-09,9,1,2023-05-09 08:22:00
2023-05-09,11,4,2023-05-09 01:51:00
2023-05-09,11,5,2023-05-09 03:01:00
2023-05-09,11,9,2023-05-09 03:45:00
2023-05-09,13,3,2023-05-09 06:08:00
2023-05-09,13,-2,2023-05-09 06:23:00
2023-05-09,13,3,2023-05-09 06:34:00
2023-05-09,16,2,2023-05-09 01:20:00
2023-05-09,17,4,2023-05-09 14:03:00
2023-05-09,17,2,2023-05-09 14:56:00
2023-05-09,19,0,2023-05-09 15:20:00
2023-05-09,24,0,2023-05-09 23:43:00
2023-05-09,24,4,2023-05-10 00:58:00
2023-05-09,24,-2,2023-05-10 01:25:00
2023-05-09,28,2,2023-05-09 14:26:00
2023-05-09,33,5,2023-05-09 00:46:00
2023-05-09,33,4,2023-05-09 01:16:00
2023-05-09,36,1,2023-05-09 21:27:00
2023-05-09,39,4,2023-05-09 20:36:00
2023-05-09,40,4,2023-05-09 10:56:00
2023-05-09,43,5,2023-05-09 08:59:00
2023-05-09,52,0,2023-05-09 00:46:00
2023-05-09,55,1,2023-05-09 09:31:00
2023-05-09,60,3,2023-05-09 10:24:00
2023-05-09,63,0,2023-05-09 21:25:00
2023-05-09,63,-4,2023-05-09 21:53:00
2023-05-09,63,4,2023-05-09 22:01:00
2023-05-09,71,3,2023-05-09 09:27:00
2023-05-09,73,1,2023-05-09 08:47:00
2023-05-09,79,5,2023-05-09 11:20:00
2023-05-09,80,0,2023-05-09 15:45:00
2023-05-09,83,0,2023-05-09 02:47:00
2023-05-09,85,5,2023-05-09 01:19:00
2023-05-09,88,3,2023-05-09 12:14:00
2023-05-09,92,0,2023-05-09 10:03:00
2023-05-09,102,2,2023-05-09 20:23:00
2023-05-09,106,5,2023-05-09 21:37:00
2023-05-09,110,5,2023-05-09 12:43:00
2023-05-09,115,0,2023-05-09 02:46:00
2023-05-09,117,5,2023-05-09 12:06:00
2023-05-09,119,3,2023-05-09 13:06:00
2023-05-09,122,4,2023-05-09 04:14:00
2023-05-09,133,5,2023-05-09 18:17:00
2023-05-09,137,3,2023-05-09 12:08:00
2023-05-09,140,1,2023-05-09 09:17:00
2023-05-09,141,5,2023-05-09 09:33:00
2023-05-09,142,2,2023-05-09 04:19:00
2023-05-09,142,-2,2023-05-09 05:15:00
2023-05-09,142,5,2023-05-09 05:23:00
2023-05-09,144,5,2023-05-09 04:26:00
2023-05-09,146,4,2023-05-09 13:04:00
2023-05-09,146,8,2023-05-09 14:51:00
2023-05-09,146,-1,2023-05-09 14:56:00
2023-05-09,151,1,2023-05-09 00:01:00
2023-05-09,157,4,2023-05-09 11:37:00
2023-05-09,158,4,2023-05-09 04:56:00
2023-05-09,158,9,2023-05-09 05:43:00
2023-05-09,158,2,2023-05-09 06:17:00
2023-05-09,160,5,2023-05-09 05:51:00
2023-05-09,162,0,2023-05-09 16:32:00
2023-05-09,162,-1,2023-05-09 16:42:00
2023-05-09,162,4,2023-05-09 18:09:00
2023-05-09,169,1,2023-05-09 16:40:00
2023-05-09,170,1,2023-05-09 07:51:00
2023-05-09,172,4,2023-05-09 02:28:00
2023-05-09,174,0,2023-05-09 05:39:00
2023-05-09,175,1,2023-05-09 09:57:00
2023-05-09,175,0,2023-05-09 10:16:00
2023-05-09,177,1,2023-05-09 05:00:00
2023-05-09,179,3,2023-05-09 06:16:00
2023-05-09,188,3,2023-05-09 00:56:00
2023-05-09,191,3,2023-05-09 08:30:00
2023-05-09,191,4,2023-05-09 09:11:00
2023-05-09,191,4,2023-05-09 09:39:00
2023-05-09,200,4,2023-05-09 23:18:00
2023-05-09,200,4,2023-05-09 23:35:00
2023-05-10,7,3,2023-05-10 07:39:00
2023-05-10,7,4,2023-05-10 08:52:00
2023-05-10,13,0,2023-05-10 14:32:00
2023-05-10,16,4,2023-05-10 07:23:00
2023-05-10,19,1,2023-05-10 20:11:00
2023-05-10,25,5,2023-05-10 04:21:00
2023-05-10,29,5,2023-05-10 08:04:00
2023-05-10,32,2,2023-05-10 21:47:00
2023-05-10,36,1,2023-05-10 16:40:00
2023-05-10,40,5,2023-05-10 19:07:00
2023-05-10,44,5,2023-05-10 05:12:00
2023-05-10,49,0,2023-05-10 02:14:00
2023-05-10,54,2,2023-05-10 05:07:00
2023-05-10,60,4,2023-05-10 11:52:00
2023-05-10,63,0,2023-05-10 11:17:00
2023-05-10,68,1,2023-05-10 20:03:00
2023-05-10,73,4,2023-05-10 16:38:00
2023-05-10,80,1,2023-05-10 13:15:00
2023-05-10,83,0,2023-05-10 20:41:00
2023-05-10,85,0,2023-05-10 09:41:00
2023-05-10,95,1,2023-05-10 08:08:00
2023-05-10,96,4,2023-05-10 20:09:00
2023-05-10,100,3,2023-05-10 19:18:00
2023-05-10,101,2,2023-05-10 06:06:00
2023-05-10,102,1,2023-05-10 01:26:00
2023-05-10,107,5,2023-05-10 00:01:00
2023-05-10,110,1,2023-05-10 00:49:00
2023-05-10,111,4,2023-05-10 01:39:00
2023-05-10,121,0,2023-05-10 05:33:00
2023-05-10,130,4,2023-05-10 11:49:00
2023-05-10,131,4,2023-05-10 12:52:00
2023-05-10,133,5,2023-05-10 17:05:00
2023-05-10,141,5,2023-05-10 08:59:00
2023-05-10,143,3,2023-05-10 09:11:00
2023-05-10,143,6,2023-05-10 10:24:00
2023-05-10,144,5,2023-05-10 01:52:00
2023-05-10,147,1,2023-05-10 05:33:00
2023-05-10,150,5,2023-05-10 21:10:00
2023-05-10,153,3,2023-05-10 00:23:00
2023-05-10,156,1,2023-05-10 01:28:00
2023-05-10,157,2,2023-05-10 03:05:00
2023-05-10,158,3,2023-05-10 16:23:00
2023-05-10,159,4,2023-05-10 19:14:00
2023-05-10,162,4,2023-05-10 00:40:00
2023-05-10,167,5,2023-05-10 05:09:00
2023-05-10,170,2,2023-05-10 17:17:00
2023-05-10,170,5,2023-05-10 17:26:00
2023-05-10,170,-3,2023-05-10 18:33:00
2023-05-10,173,5,2023-05-10 22:22:00
2023-05-10,179,4,2023-05-10 05:41:00
2023-05-10,189,5,2023-05-10 02:39:00
2023-05-10,193,5,2023-05-10 23:58:00
2023-05-10,200,3,2023-05-10 05:25:00
2023-05-11,4,4,2023-05-11 10:05:00
2023-05-11,8,5,2023-05-11 01:52:00
2023-05-11,9,4,2023-05-11 07:01:00
2023-05-11,15,2,2023-05-11 13:33:00
2023-05-11,17,5,2023-05-11 15:46:00
2023-05-11,18,2,2023-05-11 19:45:00
2023-05-11,26,2,2023-05-11 01:39:00
2023-05-11,35,2,2023-05-11 18:19:00
2023-05-11,38,3,2023-05-11 01:17:00
2023-05-11,39,3,2023-05-11 18:13:00
2023-05-11,44,4,2023-05-11 11:05:00
2023-05-11,49,1,2023-05-11 00:38:00
2023-05-11,54,2,2023-05-11 15:15:00
2023-05-11,55,4,2023-05-11 02:53:00
2023-05-11,56,0,2023-05-11 06:39:00
2023-05-11,56,-2,2023-05-11 06:46:00
2023-05-11,56,4,2023-05-11 07:39:00
2023-05-11,57,1,2023-05-11 09:11:00
2023-05-11,57,5,2023-05-11 10:26:00
2023-05-11,58,3,2023-05-11 11:53:00
2023-05-11,63,4,2023-05-11 23:36:00
2023-05-11,65,4,2023-05-11 08:01:00
2023-05-11,67,0,2023-05-11 17:17:00
2023-05-11,69,3,2023-05-11 16:00:00
2023-05-11,72,5,2023-05-11 03:51:00
2023-05-11,72,8,2023-05-11 04:50:00
2023-05-11,76,4,2023-05-11 17:00:00
2023-05-11,90,5,2023-05-11 06:18:00
2023-05-11,91,1,2023-05-11 16:32:00
2023-05-11,92,0,2023-05-11 09:28:00
2023-05-11,100,3,2023-05-11 06:46:00
2023-05-11,100,-1,2023-05-11 07:08:00
2023-05-11,100,8,2023-05-11 08:05:00
2023-05-11,101,0,2023-05-11 01:21:00
2023-05-11,107,4,2023-05-11 07:48:00
2023-05-11,111,1,2023-05-11 01:12:00
2023-05-11,126,3,2023-05-11 19:51:00
2023-05-11,136,2,2023-05-11 01:57:00
2023-05-11,137,4,2023-05-11 13:27:00
2023-05-11,153,5,2023-05-11 10:10:00
2023-05-11,155,4,2023-05-11 14:15:00
2023-05-11,159,0,2023-05-11 13:46:00
2023-05-11,163,1,2023-05-11 05:56:00
2023-05-11,167,2,2023-05-11 10:17:00
2023-05-11,169,4,2023-05-11 10:16:00
2023-05-11,172,5,2023-05-11 05:23:00
2023-05-11,173,5,2023-05-11 19:28:00
2023-05-11,181,2,2023-05-11 20:39:00
2023-05-11,189,0,2023-05-11 00:09:00
2023-05-11,190,0,2023-05-11 19:28:00
2023-05-11,191,4,2023-05-11 23:05:00
2023-05-11,191,3,2023-05-12 00:20:00
2023-05-11,196,0,2023-05-11 01:09:00
2023-05-12,1,0,2023-05-12 13:17:00
2023-05-12,4,5,2023-05-12 23:58:00
2023-05-12,5,4,2023-05-12 14:57:00
2023-05-12,6,3,2023-05-12 09:03:00
2023-05-12,7,3,2023-05-12 02:24:00
2023-05-12,17,0,2023-05-12 01:50:00
2023-05-12,18,0,2023-05-12 04:11:00
2023-05-12,18,3,2023-05-12 05:26:00
2023-05-12,28,4,2023-05-12 16:01:00
2023-05-12,29,0,2023-05-12 20:11:00
2023-05-12,36,2,2023-05-12 11:54:00
2023-05-12,52,3,2023-05-12 01:13:00
2023-05-12,56,0,2023-05-12 08:00:00
2023-05-12,60,3,2023-05-12 03:55:00
2023-05-12,62,4,2023-05-12 06:23:00
2023-05-12,66,5,2023-05-12 15:29:00
2023-05-12,66,6,2023-05-12 15:39:00
2023-05-12,68,1,2023-05-12 17:39:00
2023-05-12,83,0,2023-05-12 22:39:00
2023-05-12,84,2,2023-05-12 06:40:00
2023-05-12,92,0,2023-05-12 09:24:00
2023-05-12,95,2,2023-05-12 18:07:00
2023-05-12,95,-3,2023-05-12 19:03:00
2023-05-12,95,2,2023-05-12 19:32:00
2023-05-12,96,5,2023-05-12 12:13:00
2023-05-12,106,0,2023-05-12 08:48:00
2023-05-12,110,0,2023-05-12 08:28:00
2023-05-12,117,2,2023-05-12 04:24:00
2023-05-12,121,4,2023-05-12 11:52:00
2023-05-12,122,3,2023-05-12 11:57:00
2023-05-12,127,1,2023-05-12 15:13:00
2023-05-12,136,3,2023-05-12 02:49:00
2023-05-12,137,3,2023-05-12 12:18:00
2023-05-12,137,4,2023-05-12 12:41:00
2023-05-12,138,3,2023-05-12 00:02:00
2023-05-12,139,5,2023-05-12 11:42:00
2023-05-12,143,2,2023-05-12 21:57:00
2023-05-12,145,4,2023-05-12 13:02:00
2023-05-12,150,2,2023-05-12 05:06:00
2023-05-12,155,1,2023-05-12 15:04:00
2023-05-12,158,3,2023-05-12 06:19:00
2023-05-12,162,1,2023-05-12 00:32:00
2023-05-12,168,1,2023-05-12 20:34:00
2023-05-12,172,0,2023-05-12 01:28:00
2023-05-12,175,5,2023-05-12 21:03:00
2023-05-12,175,9,2023-05-12 21:29:00
2023-05-12,175,7,2023-05-12 22:51:00
2023-05-12,176,1,2023-05-12 16:23:00
2023-05-12,178,2,2023-05-12 10:25:00
2023-05-12,180,1,2023-05-12 22:23:00
2023-05-12,183,5,2023-05-12 23:06:00
2023-05-12,189,5,2023-05-12 16:49:00
2023-05-12,191,3,2023-05-12 06:27:00
2023-05-13,1,1,2023-05-13 14:31:00
2023-05-13,6,0,2023-05-13 16:42:00
2023-05-13,9,1,2023-05-13 19:45:00
2023-05-13,9,1,2023-05-13 21:14:00
2023-05-13,14,1,2023-05-13 09:02:00
2023-05-13,18,4,2023-05-13 04:37:00
2023-05-13,29,5,2023-05-13 17:02:00
2023-05-13,36,0,2023-05-13 11:08:00
2023-05-13,39,1,2023-05-13 16:53:00
2023-05-13,52,4,2023-05-13 17:33:00
2023-05-13,52,1,2023-05-13 19:14:00
2023-05-13,55,0,2023-05-13 07:25:00
2023-05-13,60,0,2023-05-13 23:00:00
2023-05-13,63,0,2023-05-13 10:49:00
2023-05-13,66,4,2023-05-13 20:03:00
2023-05-13,73,5,2023-05-13 12:37:00
2023-05-13,75,3,2023-05-13 05:44:00
2023-05-13,76,1,2023-05-13 06:55:00
2023-05-13,78,1,2023-05-13 15:01:00
2023-05-13,79,5,2023-05-13 05:10:00
2023-05-13,86,3,2023-05-13 01:17:00
2023-05-13,100,1,2023-05-13 10:45:00
2023-05-13,105,3,2023-05-13 12:59:00
2023-05-13,106,5,2023-05-13 13:09:00
2023-05-13,110,3,2023-05-13 06:27:00
2023-05-13,114,4,2023-05-13 22:41:00
2023-05-13,114,0,2023-05-14 00:32:00
2023-05-13,121,4,2023-05-13 16:17:00
2023-05-13,133,1,2023-05-13 01:47:00
2023-05-13,135,3,2023-05-13 04:50:00
2023-05-13,136,0,2023-05-13 01:45:00
2023-05-13,142,0,2023-05-13 21:56:00
2023-05-13,144,1,2023-05-13 17:28:00
2023-05-13,145,2,2023-05-13 22:55:00
2023-05-13,146,2,2023-05-13 07:37:00
2023-05-13,147,2,2023-05-13 00:58:00
2023-05-13,153,2,2023-05-13 13:52:00
2023-05-13,156,0,2023-05-13 18:39:00
2023-05-13,157,4,2023-05-13 17:55:00
2023-05-13,160,1,2023-05-13 19:01:00
2023-05-13,162,3,2023-05-13 10:59:00
2023-05-13,166,5,2023-05-13 08:12:00
2023-05-13,167,1,2023-05-13 09:40:00
2023-05-13,168,0,2023-05-13 19:27:00
2023-05-13,169,1,2023-05-13 02:21:00
2023-05-13,172,5,2023-05-13 11:38:00
2023-05-13,175,5,2023-05-13 19:34:00
2023-05-13,176,5,2023-05-13 07:05:00
2023-05-13,179,0,2023-05-13 06:37:00
2023-05-13,180,1,2023-05-13 12:02:00
2023-05-13,182,1,2023-05-13 16:19:00
2023-05-13,183,0,2023-05-13 02:07:00
2023-05-13,183,2,2023-05-13 02:50:00
2023-05-13,188,1,2023-05-13 13:27:00
2023-05-13,190,0,2023-05-13 16:45:00
2023-05-13,191,4,2023-05-13 19:57:00
2023-05-13,198,2,2023-05-13 18:51:00
2023-05-14,9,2,2023-05-14 23:51:00
2023-05-14,10,3,2023-05-14 12:47:00
2023-05-14,14,2,2023-05-14 16:58:00
2023-05-14,15,2,2023-05-14 16:56:00
2023-05-14,17,1,2023-05-14 16:50:00
2023-05-14,17,2,2023-05-14 17:14:00
2023-05-14,17,-3,2023-05-14 17:31:00
2023-05-14,18,0,2023-05-14 05:20:00
2023-05-14,19,1,2023-05-14 19:08:00
2023-05-14,21,0,2023-05-14 07:25:00
2023-05-14,28,1,2023-05-14 13:45:00
2023-05-14,29,2,2023-05-14 00:03:00
2023-05-14,32,1,2023-05-14 06:38:00
2023-05-14,32,1,2023-05-14 07:31:00
2023-05-14,35,5,2023-05-14 09:20:00
2023-05-14,40,2,2023-05-14 22:05:00
2023-05-14,44,2,2023-05-14 17:03:00
2023-05-14,52,0,2023-05-14 11:41:00
2023-05-14,53,2,2023-05-14 03:48:00
2023-05-14,57,2,2023-05-14 20:09:00
2023-05-14,60,0,2023-05-14 02:10:00
2023-05-14,61,2,2023-05-14 03:51:00
2023-05-14,63,0,2023-05-14 02:08:00
2023-05-14,67,4,2023-05-14 05:13:00
2023-05-14,67,3,2023-05-14 06:07:00
2023-05-14,67,6,2023-05-14 06:30:00
2023-05-14,75,0,2023-05-14 18:44:00
2023-05-14,76,3,2023-05-14 11:10:00
2023-05-14,78,4,2023-05-14 02:25:00
2023-05-14,79,3,2023-05-14 01:15:00
2023-05-14,80,4,2023-05-14 23:22:00
2023-05-14,85,3,2023-05-14 07:44:00
2023-05-14,90,3,2023-05-14 23:54:00
2023-05-14,91,2,2023-05-14 10:03:00
2023-05-14,93,5,2023-05-14 11:58:00
2023-05-14,95,3,2023-05-14 12:03:00
2023-05-14,100,2,2023-05-14 18:36:00
2023-05-14,101,0,2023-05-14 06:40:00
2023-05-14,114,2,2023-05-14 00:42:00
2023-05-14,114,-3,2023-05-14 01:47:00
2023-05-14,114,1,2023-05-14 01:58:00
2023-05-14,115,1,2023-05-14 17:04:00
2023-05-14,122,0,2023-05-14 04:22:00
2023-05-14,131,2,2023-05-14 08:30:00
2023-05-14,135,2,2023-05-14 20:03:00
2023-05-14,137,5,2023-05-14 04:00:00
2023-05-14,138,1,2023-05-14 09:49:00
2023-05-14,142,3,2023-05-14 03:16:00
2023-05-14,151,5,2023-05-14 03:08:00
2023-05-14,153,4,2023-05-14 10:40:00
2023-05-14,155,2,2023-05-14 18:43:00
2023-05-14,155,-1,2023-05-14 19:25:00
2023-05-14,155,5,2023-05-14 20:24:00
2023-05-14,157,1,2023-05-14 03:21:00
2023-05-14,166,4,2023-05-14 11:10:00
2023-05-14,175,4,2023-05-14 04:23:00
2023-05-14,176,0,2023-05-14 06:42:00
2023-05-14,177,5,2023-05-14 20:58:00
2023-05-14,178,3,2023-05-14 13:27:00
2023-05-14,191,5,2023-05-14 04:12:00
2023-05-14,192,0,2023-05-14 03:51:00
2023-05-14,193,2,2023-05-14 19:34:00
2023-05-14,195,4,2023-05-14 17:34:00
2023-05-14,196,0,2023-05-14 03:19:00
2023-05-15,1,2,2023-05-15 22:56:00
2023-05-15,1,1,2023-05-15 23:00:00
2023-05-15,1,2,2023-05-15 23:09:00
2023-05-15,4,0,2023-05-15 19:45:00
2023-05-15,5,5,2023-05-15 14:27:00
2023-05-15,9,5,2023-05-15 13:13:00
2023-05-15,11,3,2023-05-15 19:07:00
2023-05-15,11,5,2023-05-15 20:39:00
2023-05-15,21,3,2023-05-15 01:00:00
2023-05-15,27,3,2023-05-15 17:30:00
2023-05-15,32,2,2023-05-15 04:58:00
2023-05-15,34,5,2023-05-15 19:21:00
2023-05-15,39,4,2023-05-15 07:15:00
2023-05-15,39,3,2023-05-15 07:45:00
2023-05-15,43,3,2023-05-15 10:44:00
2023-05-15,44,1,2023-05-15 17:51:00
2023-05-15,45,2,2023-05-15 13:51:00
2023-05-15,52,3,2023-05-15 21:06:00
2023-05-15,54,2,2023-05-15 09:51:00
2023-05-15,55,3,2023-05-15 13:33:00
2023-05-15,59,5,2023-05-15 11:57:00
2023-05-15,63,4,2023-05-15 17:42:00
2023-05-15,66,2,2023-05-15 21:27:00
2023-05-15,71,2,2023-05-15 02:07:00
2023-05-15,75,2,2023-05-15 09:19:00
2023-05-15,76,0,2023-05-15 12:28:00
2023-05-15,85,1,2023-05-15 20:07:00
2023-05-15,86,4,2023-05-15 02:25:00
2023-05-15,88,4,2023-05-15 06:22:00
2023-05-15,88,0,2023-05-15 06:45:00
2023-05-15,88,5,2023-05-15 07:32:00
2023-05-15,91,2,2023-05-15 04:32:00
2023-05-15,92,0,2023-05-15 10:16:00
2023-05-15,93,1,2023-05-15 06:12:00
2023-05-15,101,5,2023-05-15 00:05:00
2023-05-15,107,0,2023-05-15 05:07:00
2023-05-15,110,5,2023-05-15 22:41:00
2023-05-15,111,0,2023-05-15 08:23:00
2023-05-15,117,3,2023-05-15 21:53:00
2023-05-15,121,4,2023-05-15 13:07:00
2023-05-15,137,1,2023-05-15 16:20:00
2023-05-15,139,5,2023-05-15 11:01:00
2023-05-15,144,2,2023-05-15 13:10:00
2023-05-15,146,4,2023-05-15 01:26:00
2023-05-15,155,4,2023-05-15 20:55:00
2023-05-15,158,2,2023-05-15 06:26:00
2023-05-15,162,5,2023-05-15 02:27:00
2023-05-15,162,6,2023-05-15 02:29:00
2023-05-15,163,1,2023-05-15 20:48:00
2023-05-15,170,0,2023-05-15 08:19:00
2023-05-15,172,5,2023-05-15 16:36:00
2023-05-15,175,5,2023-05-15 11:58:00
2023-05-15,179,5,2023-05-15 22:41:00
2023-05-15,181,2,2023-05-15 04:54:00
2023-05-15,183,0,2023-05-15 18:29:00
2023-05-15,191,1,2023-05-15 15:24:00
2023-05-15,193,2,2023-05-15 20:27:00
2023-05-15,195,0,2023-05-15 07:47:00
2023-05-15,195,5,2023-05-15 08:20:00
2023-05-15,195,5,2023-05-15 08:52:00
2023-05-15,196,0,2023-05-15 02:26:00
2023-05-15,200,0,2023-05-15 09:23:00
2023-05-16,4,3,2023-05-16 17:20:00
2023-05-16,5,0,2023-05-16 21:23:00
2023-05-16,7,5,2023-05-16 15:38:00
2023-05-16,9,3,2023-05-16 14:35:00
2023-05-16,11,1,2023-05-16 13:18:00
2023-05-16,13,0,2023-05-16 12:10:00
2023-05-16,13,-2,2023-05-16 12:59:00
2023-05-16,13,2,2023-05-16 13:59:00
2023-05-16,17,2,2023-05-16 11:24:00
2023-05-16,17,-1,2023-05-16 11:28:00
2023-05-16,17,0,2023-05-16 13:22:00
2023-05-16,24,1,2023-05-16 08:20:00
2023-05-16,24,0,2023-05-16 09:51:00
2023-05-16,28,0,2023-05-16 13:50:00
2023-05-16,29,0,2023-05-16 23:50:00
2023-05-16,30,5,2023-05-16 08:10:00
2023-05-16,32,5,2023-05-16 17:38:00
2023-05-16,33,3,2023-05-16 02:17:00
2023-05-16,35,2,2023-05-16 06:38:00
2023-05-16,42,5,2023-05-16 18:18:00
2023-05-16,43,5,2023-05-16 07:28:00
2023-05-16,45,0,2023-05-16 02:55:00
2023-05-16,52,2,2023-05-16 08:22:00
2023-05-16,53,2,2023-05-16 15:42:00
2023-05-16,60,2,2023-05-16 00:59:00
2023-05-16,61,4,2023-05-16 06:58:00
2023-05-16,61,7,2023-05-16 07:59:00
2023-05-16,61,7,2023-05-16 08:53:00
2023-05-16,66,1,2023-05-16 20:33:00
2023-05-16,66,-4,2023-05-16 20:40:00
2023-05-16,66,0,2023-05-16 21:50:00
2023-05-16,69,4,2023-05-16 14:22:00
2023-05-16,72,0,2023-05-16 22:37:00
2023-05-16,80,1,2023-05-16 10:20:00
2023-05-16,84,5,2023-05-16 00:51:00
2023-05-16,85,4,2023-05-16 19:50:00
2023-05-16,90,3,2023-05-16 09:38:00
2023-05-16,91,2,2023-05-16 06:03:00
2023-05-16,94,1,2023-05-16 12:49:00
2023-05-16,96,0,2023-05-16 03:01:00
2023-05-16,100,2,2023-05-16 12:39:00
2023-05-16,101,1,2023-05-16 22:08:00
2023-05-16,106,4,2023-05-16 05:22:00
2023-05-16,106,0,2023-05-16 06:25:00
2023-05-16,106,1,2023-05-16 06:30:00
2023-05-16,108,0,2023-05-16 02:06:00
2023-05-16,114,1,2023-05-16 22:31:00
2023-05-16,115,1,2023-05-16 03:42:00
2023-05-16,125,1,2023-05-16 14:04:00
2023-05-16,126,3,2023-05-16 18:14:00
2023-05-16,138,4,2023-05-16 14:03:00
2023-05-16,139,4,2023-05-16 07:02:00
2023-05-16,141,3,2023-05-16 17:20:00
2023-05-16,142,3,2023-05-16 22:03:00
2023-05-16,147,4,2023-05-16 08:37:00
2023-05-16,147,-1,2023-05-16 09:02:00
2023-05-16,150,2,2023-05-16 10:06:00
2023-05-16,151,5,2023-05-16 22:29:00
2023-05-16,158,3,2023-05-16 09:13:00
2023-05-16,160,3,2023-05-16 14:36:00
2023-05-16,160,-2,2023-05-16 15:50:00
2023-05-16,160,3,2023-05-16 16:25:00
2023-05-16,163,0,2023-05-16 08:19:00
2023-05-16,167,1,2023-05-16 18:15:00
2023-05-16,170,4,2023-05-16 16:01:00
2023-05-16,170,1,2023-05-16 17:03:00
2023-05-16,175,5,2023-05-16 06:26:00
2023-05-16,176,5,2023-05-16 21:00:00
2023-05-16,181,1,2023-05-16 22:17:00
2023-05-16,182,4,2023-05-16 22:20:00
2023-05-16,190,3,2023-05-16 10:55:00
2023-05-16,196,1,2023-05-16 07:27:00
2023-05-16,200,4,2023-05-16 13:53:00
2023-05-16,200,7,2023-05-16 14:01:00
2023-05-16,200,5,2023-05-16 15:28:00
2023-05-17,5,2,2023-05-17 02:16:00
2023-05-17,14,4,2023-05-17 18:47:00
2023-05-17,16,0,2023-05-17 01:41:00
2023-05-17,19,2,2023-05-17 22:33:00
2023-05-17,19,6,2023-05-17 23:40:00
2023-05-17,21,2,2023-05-17 06:57:00
2023-05-17,28,3,2023-05-17 05:54:00
2023-05-17,29,3,2023-05-17 02:44:00
2023-05-17,30,5,2023-05-17 12:31:00
2023-05-17,30,2,2023-05-17 13:17:00
